id,role_0,role_1,role_2,role_3,role_4,role_5,role_6,role_7,role_8,role_9,role_10,role_11,role_12,role_13,role_14,role_15,role_16,role_17,role_18,role_19,role_20,role_21,role_22,role_23,role_24,role_25,role_26,role_27,role_28,role_29,role_30,role_31,role_32,role_33,role_34,role_35,role_36,role_37,role_38,role_39,role_40,role_41,role_42,role_43,role_44,role_45,role_46,role_47,role_48,role_49,role_50,role_51,role_52,role_53,role_54,role_55,role_56,role_57,role_58,role_59,role_60,role_61,role_62,role_63,role_64,role_65,role_66
Cingulum Mid L.6,7,67,8,13,207,2,1004,143,225,179,10,4,36,14,9,237,0,9251,495,59,14044,2430,914,391,1,3465,466,140,5761,3363,65,274,68,2,6,599,258,52,4,1329,422,236,450,2,74,2,0,0,396,152,1,29,2,216,58,2,0,4,65,39,15,8,0,12,6,2,0
Occipital Sup L.6,18,196,89,64,528,144,2753,1836,685,806,430,82,263,132,110,514,67,23810,4380,4150,39880,34764,1900,1351,658,11847,2106,4876,14166,18048,4428,407,1569,402,417,1328,1918,529,535,4374,2431,3538,1845,363,852,534,6,3,1455,1328,603,209,41,1287,735,273,68,144,461,590,257,105,3,274,125,135,0
Precuneus R.4,9,125,18,18,479,11,1729,507,461,297,34,26,72,25,14,733,0,18424,1699,429,23158,10279,2131,857,22,8075,788,497,7346,5703,455,343,654,45,203,1100,675,51,10,2612,682,826,755,12,344,71,0,0,868,233,13,69,12,468,78,8,18,44,142,100,37,7,0,26,7,5,0
Cingulum Mid R.7,16,172,65,55,635,96,1933,1242,466,816,238,39,222,146,80,974,44,19157,4293,2541,24596,19095,2331,1978,339,5875,2874,3213,8570,12387,1906,445,754,188,180,913,2176,751,281,1938,1625,3001,1636,151,416,164,1,0,639,1233,200,278,113,963,813,156,26,75,396,550,338,90,5,203,135,58,0
Occipital Sup L.7,8,107,0,28,414,0,1203,0,296,389,0,0,180,0,56,604,0,12546,0,0,15854,0,1548,800,0,4192,1279,0,5024,4550,0,238,0,0,0,571,1530,0,0,1215,1503,0,745,0,77,0,0,0,382,783,0,284,0,711,0,0,0,0,308,384,0,0,0,232,0,70,0
Precuneus R.1,24,257,149,127,683,293,3415,3213,1483,1708,962,75,420,475,294,463,205,26007,8459,7845,37593,53983,4046,3061,1583,19523,4391,12116,15713,41972,11774,973,1379,612,380,4321,2769,2393,1890,9238,3684,11251,6664,1115,1368,608,2,4,6147,3978,1595,325,277,3392,2107,1232,140,161,1779,1370,1547,173,52,397,744,386,0
Precuneus R.2,6,108,3,12,630,0,1256,71,536,295,3,0,87,6,11,1306,0,17525,447,0,13195,1013,4261,1050,0,6985,1736,64,5653,4048,3,613,0,0,8,1743,1327,81,0,3095,511,142,1287,0,31,0,0,0,1445,271,1,163,0,535,36,0,0,0,251,135,6,0,0,47,3,5,0
Precuneus R.6,16,152,36,84,442,23,2208,717,510,1155,116,17,187,203,218,516,3,18171,2294,609,26779,13482,2210,2470,46,7597,3602,1584,11498,19175,1205,535,401,32,152,1101,1436,941,109,4144,1938,3593,3251,38,365,105,1,0,1275,3296,91,97,86,991,765,143,6,51,239,928,487,45,16,177,474,327,0
Cingulum Mid R.6,6,58,6,9,185,1,901,86,186,150,9,2,25,3,7,237,0,8450,279,22,12615,1240,754,413,0,3119,640,150,5555,2875,18,282,22,2,0,504,166,18,3,1230,301,75,425,0,38,0,0,0,305,130,7,26,0,121,10,0,1,2,45,45,0,4,0,4,3,2,0
Temporal Inf L.1,5,41,5,5,98,1,318,52,108,46,5,5,28,2,2,35,0,2122,98,9,2497,431,383,81,0,919,33,44,626,480,10,93,47,3,13,147,106,13,2,328,141,32,80,0,47,2,0,0,140,10,2,41,0,110,9,0,1,3,52,15,0,4,0,8,1,0,0
Temporal Inf L.3,4,27,5,1,39,2,221,48,70,11,2,6,5,0,0,15,0,1131,54,21,1616,421,89,6,1,656,28,18,454,192,1,35,61,6,13,96,28,0,0,171,26,9,21,0,31,4,0,0,108,0,0,2,0,27,0,0,4,1,8,0,0,0,0,0,0,0,0
Fusiform R.2,5,50,2,8,130,0,392,24,136,74,1,2,49,4,5,63,0,3023,44,0,3024,201,449,84,0,1306,103,10,731,657,1,97,22,0,2,221,239,18,0,369,275,28,116,0,38,0,0,0,158,27,0,69,0,161,26,0,0,1,96,37,2,4,0,23,2,1,0
Temporal Inf L.5,14,86,36,55,151,26,666,397,131,499,123,19,92,108,107,88,5,3718,612,394,5571,3825,366,672,54,1249,917,990,1413,4298,499,47,235,49,47,109,433,297,137,412,603,1289,581,31,184,86,1,0,106,1084,151,49,21,310,282,97,12,56,67,361,200,26,10,55,177,118,0
Temporal Inf R.4,16,107,53,67,254,49,838,687,180,616,210,30,121,175,126,342,13,6368,1741,844,8737,7264,719,966,141,1744,1307,1746,2025,5945,1389,91,392,75,85,178,748,531,257,573,580,2157,800,94,212,177,0,1,180,1278,225,54,46,396,479,230,13,81,89,388,423,60,25,80,237,129,0
Temporal Mid R.7,18,124,82,71,251,135,928,1120,208,636,356,34,142,195,130,235,89,5964,2188,2659,9224,11851,557,941,517,2131,1313,2914,2232,6732,2454,144,430,165,89,300,761,525,560,580,724,2846,793,199,217,191,4,1,196,1253,440,64,75,424,600,284,11,84,104,388,502,70,17,100,250,127,0
Temporal Mid R.12,15,104,49,56,185,42,813,666,174,512,195,24,115,121,97,97,14,4676,1103,817,6934,7332,374,665,93,1733,990,1546,1858,4939,1329,97,285,73,59,216,539,346,224,513,674,1687,610,116,229,137,1,1,123,986,230,52,38,365,388,163,7,42,108,324,226,39,8,75,152,101,0
Precentral R.9,3,142,1,2,1560,0,2010,46,1771,58,0,23,67,1,0,5530,0,43677,317,0,13753,812,23565,249,0,21905,378,0,9117,789,0,1686,846,0,63,9504,1057,4,0,15466,595,21,209,0,496,0,33,0,12981,0,0,406,0,751,25,0,220,2,739,0,0,21,0,0,0,0,0
Rolandic Oper L.2,12,172,16,50,574,5,1949,407,654,767,37,37,322,71,107,630,0,19393,914,171,21864,6789,2438,1425,6,8758,2764,424,10012,10029,445,371,754,31,103,1226,2601,221,21,2769,2827,1433,1981,4,586,78,6,2,1359,1660,27,412,12,1603,594,26,39,72,774,779,130,145,1,424,133,135,0
Postcentral L.4,21,264,73,137,939,48,4215,2030,1827,2278,419,47,439,405,458,1448,6,40636,7326,1935,40136,42527,7935,6597,159,25221,6378,7102,26105,52225,6007,1388,1193,150,265,6385,3500,1278,400,17240,5127,11110,14170,375,1068,311,1,0,11323,8633,755,340,122,3634,1785,547,41,206,1448,2464,1565,171,32,539,1086,938,0
Temporal Mid R.13,27,452,192,159,1877,443,4772,5458,2408,2766,1477,205,1559,517,488,2411,279,47505,19563,16668,40125,89446,11958,6577,3290,25535,9823,22705,18797,53631,17527,1434,4061,1298,1324,7502,13142,2790,2787,11666,10223,22072,9375,1907,3513,1567,97,9,7357,6941,3562,3184,149,10387,5671,1462,449,685,6875,5322,2056,1102,50,3961,969,1039,0
Frontal Mid R.7,8,74,13,15,232,4,734,189,124,205,24,17,45,18,10,312,0,6992,494,52,8554,2329,542,489,4,1880,605,270,1775,2156,167,154,369,14,12,193,414,121,8,392,409,234,256,11,103,36,0,0,78,165,6,22,4,189,70,4,7,20,43,47,26,18,0,15,5,2,0
Occipital Sup L.1,22,338,81,150,1125,54,4674,2298,1838,2388,544,75,1131,370,572,1107,2,39641,6807,1995,47029,46277,6384,5030,207,23868,6939,7636,22930,44152,7291,1809,1848,225,294,5268,6997,1780,553,13150,11765,11177,9487,416,1279,570,8,1,5906,7611,1472,1734,51,7382,3215,663,76,229,4778,5259,1410,345,66,2996,957,1518,0
Cuneus L.2,25,362,89,211,1102,78,4579,2292,1832,3202,558,128,1469,697,967,1076,14,37499,6203,2633,41257,38446,5608,5846,294,22046,9333,7336,19624,48253,6865,1262,2619,370,631,4288,9713,3034,810,11140,14379,14965,10482,354,2650,845,18,5,5673,13023,1251,1526,262,10462,6077,913,183,481,5250,7795,3073,990,63,4645,2757,2859,0
Cuneus R.1,19,323,31,140,1205,13,4269,926,1875,2282,125,43,1260,238,593,1270,1,40202,2864,494,39807,17364,7497,4783,29,24255,6511,1767,18379,34155,1554,1679,986,62,260,6234,9058,911,90,11174,11960,5802,8284,13,1304,139,1,0,6152,8367,241,2125,56,9087,2531,123,40,131,5329,5580,741,329,1,3766,909,1672,0
Cuneus R.3,17,273,77,59,936,102,3606,2276,1590,1012,363,41,499,123,92,1050,39,34032,6989,4100,41633,44365,5511,2420,442,22520,4092,5245,17602,26006,4867,1075,1026,200,646,4813,3757,646,367,9926,4157,5738,4213,322,744,221,2,0,6143,1482,467,557,21,3633,1319,240,34,64,2192,814,295,94,5,615,101,81,0
Occipital Mid R.6,14,168,28,63,564,13,2271,741,523,873,89,32,253,119,143,664,0,21986,2595,483,27220,14780,2270,1791,22,8142,2812,1160,11205,14893,1390,485,748,49,85,1131,2096,376,75,3593,2294,2704,1858,28,458,116,2,0,952,1984,81,190,24,1140,657,73,15,68,357,733,284,115,2,323,220,192,0
Rectus L.1,1,5,0,0,6,0,32,0,4,0,0,0,0,0,0,2,0,177,0,0,205,0,5,0,0,22,0,0,87,0,0,1,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rectus R.1,6,32,11,4,79,8,205,130,87,22,9,1,3,2,1,73,2,1500,364,147,1486,1146,306,17,6,764,18,48,333,530,70,38,3,2,3,205,11,2,4,173,10,24,19,0,2,1,0,0,136,6,2,0,0,4,0,0,0,1,3,3,1,0,0,0,0,0,0
Cingulum Mid R.2,4,5,5,1,1,2,18,14,1,1,2,0,0,0,0,0,0,12,3,9,205,57,0,0,1,7,0,2,18,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cingulum Ant L.5,7,14,1,20,9,0,80,5,6,47,0,0,16,5,30,0,0,199,6,0,755,26,10,23,0,36,9,0,105,270,0,0,0,0,0,0,25,2,0,15,82,18,10,0,4,0,0,0,1,72,0,0,0,16,7,0,0,0,3,31,0,0,0,14,10,25,0
Frontal Med Orb R.1,8,14,4,24,10,0,99,18,7,58,4,1,10,16,36,0,0,308,18,0,970,141,10,32,0,58,24,5,199,407,13,13,6,0,0,3,19,12,0,21,65,63,18,0,5,2,0,0,1,101,1,0,0,12,10,2,0,1,1,21,13,3,0,7,25,29,0
Frontal Med Orb R.3,9,20,12,24,24,4,142,85,14,51,28,2,10,16,36,9,0,603,133,46,1319,696,29,32,4,126,12,49,272,416,174,20,16,1,7,8,19,8,16,38,65,73,18,0,4,9,0,0,3,84,37,0,0,12,10,2,0,1,1,21,13,3,0,7,25,29,0
Cingulum Mid L.2,3,10,2,1,5,0,123,13,7,7,1,0,0,0,0,0,0,525,7,0,2381,147,4,3,0,125,11,7,1013,126,3,6,0,0,0,0,0,0,0,54,0,0,6,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cingulum Mid R.3,2,3,0,1,1,0,9,0,0,3,0,0,0,0,0,0,0,6,0,0,69,0,0,1,0,0,2,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cingulum Mid R.5,3,7,2,1,2,0,60,12,9,2,1,0,0,0,0,0,0,210,3,0,912,126,0,1,0,150,0,2,186,22,5,2,0,0,0,3,0,0,0,25,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cingulum Ant L.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cingulum Ant R.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caudate R.2,6,15,0,15,5,0,77,0,9,27,0,0,24,0,20,0,0,147,0,0,649,0,4,7,0,59,3,0,86,160,0,1,0,0,0,0,18,0,0,16,98,0,2,0,3,0,0,0,2,33,0,0,0,23,0,0,0,0,10,21,0,0,0,25,0,15,0
