id,role_0,role_1,role_2,role_3,role_4,role_5,role_6,role_7,role_8,role_9,role_10,role_11,role_12,role_13,role_14,role_15,role_16,role_17,role_18,role_19,role_20,role_21,role_22,role_23,role_24,role_25,role_26,role_27,role_28,role_29,role_30,role_31,role_32,role_33,role_34,role_35,role_36,role_37,role_38,role_39,role_40,role_41,role_42,role_43,role_44,role_45,role_46,role_47,role_48,role_49,role_50,role_51,role_52,role_53,role_54,role_55,role_56,role_57,role_58,role_59,role_60,role_61,role_62,role_63,role_64,role_65,role_66
Occipital Mid R.3,43,615,238,665,2192,382,8076,5841,2600,9389,2694,364,4936,3224,6041,3256,159,93198,17452,12335,106116,117512,12181,21593,3068,33288,27287,32461,48596,158052,31842,1258,7287,1459,1951,5268,36852,14159,6370,13040,38051,64728,23998,2420,6309,3842,29,33,6172,75311,13554,5805,2138,25501,28731,6182,424,2695,15645,46185,26178,5296,358,32296,25012,37971,0
Occipital Sup R.4,41,537,126,694,1955,42,6730,2658,2141,9970,1104,226,4200,2580,6934,2800,1,71895,7530,1098,98047,43208,10483,24385,126,28475,25369,13117,34950,144120,8946,1171,4737,196,780,5324,33741,11012,929,9575,34006,42824,26186,711,3983,1847,69,6,4542,97891,4598,4673,411,23761,19094,3411,333,1974,11699,48842,16382,4184,628,26867,26890,47183,0
Occipital Sup R.5,46,471,200,835,1496,157,6241,3703,1473,10626,2082,230,3203,4165,8776,2002,18,62516,9156,3796,92163,61331,6493,23768,830,20168,23988,22257,37093,161236,17831,935,5015,478,633,2831,24147,16466,3527,7482,29613,63468,24946,1642,3150,2708,41,8,2509,116410,9218,3535,1492,15143,21990,7553,215,2518,6204,48166,31484,3542,1269,18181,43971,62181,0
Calcarine R.6,45,467,168,822,1315,83,6363,3219,1514,10625,1519,175,3177,3937,8651,1512,2,60572,7841,2184,92963,53005,5208,21700,317,21469,27218,16342,37842,158348,14604,950,3826,210,520,2940,21464,16891,1665,7784,32282,59704,24149,1263,3260,1547,12,10,2655,117690,4982,2496,1179,17315,20699,5977,119,1848,6470,46553,27882,3264,1452,18692,43313,60963,0
Lingual L.1,51,527,445,830,1581,1103,6352,8249,1788,10113,6873,226,3768,4750,8099,2057,661,61336,21874,28940,92998,127123,7022,20943,13523,23398,21137,74804,36409,167866,57539,1184,4374,1603,1173,4402,25526,19854,20726,7521,27633,91491,25109,11104,3680,3373,8,7,3155,97394,47934,3941,2528,17849,25904,15420,175,2044,8392,47672,42348,3284,1225,23758,39627,54804,0
Lingual R.1,55,443,501,984,970,1349,6036,8655,1420,10143,7697,203,2359,7112,10077,872,1223,48574,18732,36078,90160,142536,3453,16095,15571,19016,19413,73820,38828,183284,78876,970,3967,1850,803,2656,12564,27011,28480,8077,22748,102796,23943,11259,2772,3912,8,15,3314,109360,48629,1409,5634,11079,24482,25566,108,1938,3833,38650,70087,2388,2131,12132,62306,70169,0
Occipital Sup R.7,49,480,287,889,1599,367,6116,5800,1364,10822,3659,237,2972,5070,9328,2333,102,61786,18085,10047,90323,95830,6592,24366,2498,17311,24283,39447,38622,168454,43046,1032,5431,1019,563,2538,23318,19017,8876,7110,26024,82362,23621,4157,2576,3937,50,4,2241,118438,20691,3760,2602,12150,24696,12212,136,2489,4686,46861,42441,2940,1577,15857,50462,66258,0
Caudate L.1,9,21,17,19,21,5,206,75,19,71,46,1,10,12,21,3,0,908,70,36,3357,695,31,62,10,244,22,168,727,814,90,2,9,0,7,10,27,10,10,60,100,69,52,20,10,6,0,0,6,97,40,4,0,19,0,5,0,1,4,34,26,0,0,2,0,15,0
Putamen L.4,6,28,10,5,42,4,166,85,33,35,13,2,8,2,1,30,0,900,107,44,1986,608,72,42,4,234,28,85,323,345,52,25,21,2,7,9,39,6,4,67,41,29,33,4,14,4,0,0,28,7,2,3,0,14,6,0,0,1,4,5,1,0,0,0,0,0,0
Thalamus L.4,6,22,0,15,22,0,194,0,18,86,0,0,12,0,20,3,0,900,0,0,3254,0,31,72,0,221,102,0,717,732,0,3,0,0,0,9,30,0,0,54,100,0,60,0,9,0,0,0,5,130,0,4,0,20,0,0,0,0,5,42,0,0,0,2,0,15,0
Caudate L.2,4,15,2,4,7,0,60,12,24,21,1,1,5,2,1,0,0,166,3,0,550,59,11,7,0,116,20,5,62,102,3,5,14,0,0,2,5,5,0,26,16,7,34,0,2,1,0,0,21,1,0,0,0,0,5,0,0,1,10,5,1,0,0,0,0,0,0
Caudate R.1,9,29,18,18,56,10,240,129,33,67,43,7,11,10,21,45,0,1323,291,117,3948,1062,122,60,25,360,27,136,807,834,195,16,88,15,5,31,27,5,10,80,99,58,48,10,23,24,0,0,13,96,41,4,0,19,5,0,2,5,4,35,25,0,0,2,0,15,0
Thalamus R.4,7,32,4,17,63,0,368,57,45,103,6,2,14,8,21,52,0,2864,166,0,5102,937,171,113,0,743,137,17,1956,1197,72,63,35,0,2,53,64,17,0,373,106,94,99,0,10,6,0,0,37,134,4,6,0,31,22,0,0,3,4,35,12,1,0,3,4,15,0
Caudate R.3,3,13,0,3,10,0,51,0,20,14,0,0,6,0,1,0,0,176,0,0,448,0,20,5,0,88,5,0,56,58,0,5,0,0,0,0,15,0,0,20,20,0,20,0,2,0,0,0,20,1,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0
Putamen L.1,4,23,4,2,42,1,253,48,40,15,2,1,2,1,0,25,0,1714,98,14,3660,722,85,14,0,711,17,14,999,220,21,64,8,1,0,65,10,5,1,178,7,5,18,0,6,1,0,0,29,0,0,0,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0
Putamen L.3,5,31,6,4,48,2,243,61,42,35,5,7,7,2,1,26,0,1266,60,28,3047,622,75,48,1,510,62,32,523,324,23,28,85,4,9,24,42,8,2,128,46,17,26,0,26,11,0,0,33,8,1,3,0,12,8,0,9,3,4,5,1,0,0,0,0,0,0
Cingulum Ant L.4,12,45,15,51,81,1,488,143,103,290,39,0,31,69,111,44,0,3824,362,15,5912,2165,262,419,0,1560,303,255,2076,3286,235,144,0,0,16,182,94,149,8,517,165,592,571,6,28,0,0,0,118,699,33,8,1,101,53,37,0,0,19,167,138,0,6,20,118,148,0
Cingulum Ant L.5,7,49,4,17,98,0,486,61,116,85,4,6,68,12,19,141,0,4645,187,0,5851,1062,348,148,0,1673,142,21,2083,1274,45,151,101,0,10,166,167,7,0,474,346,133,182,0,24,6,0,0,135,72,1,11,0,89,45,2,3,2,110,36,9,20,0,69,13,10,0
Frontal Med Orb L.1,15,77,46,59,138,39,584,558,142,304,182,12,96,117,117,111,9,4688,1087,746,7335,6128,373,365,119,1835,308,681,2218,3571,1332,156,156,51,23,225,250,135,144,532,324,1523,404,127,65,51,0,0,141,575,214,59,50,153,281,73,2,21,86,218,362,22,0,78,120,147,0
Frontal Sup Orb L.1,12,67,19,47,181,5,681,294,155,311,59,10,56,57,99,232,0,7274,1018,106,9266,4535,623,531,10,2426,434,340,3716,3793,673,194,145,8,12,323,252,123,18,785,217,780,602,13,52,57,0,0,185,638,79,24,7,133,89,29,5,15,37,204,128,12,4,45,72,135,0
Frontal Sup Orb L.2,19,85,95,76,131,139,659,930,145,358,510,17,104,178,142,118,59,4977,1549,2161,8672,9847,345,362,677,1939,317,2316,2537,4523,2738,154,179,123,32,214,304,198,572,558,325,2184,461,536,85,101,1,0,137,564,770,22,62,183,291,355,5,26,79,257,498,28,8,93,176,163,0
Frontal Sup Orb L.3,14,59,33,58,143,17,685,369,152,316,116,5,36,113,118,179,1,6871,1106,270,9435,5426,488,495,31,2433,311,626,3739,4368,950,192,71,8,17,302,167,235,101,780,209,1056,667,35,49,38,0,0,181,656,132,12,20,142,128,113,1,8,43,136,250,5,12,11,154,152,0
Frontal Mid Orb L.1,11,88,27,28,197,10,707,414,210,242,82,15,97,49,24,138,0,6429,802,201,10289,4935,584,408,20,2219,331,595,3519,3416,630,109,231,26,30,305,453,118,35,638,344,814,444,45,88,58,0,0,230,187,53,68,5,237,223,65,8,23,172,90,77,15,9,65,11,10,0
Frontal Mid Orb L.3,7,66,8,13,181,0,709,154,181,150,16,11,35,8,11,172,0,6834,396,0,9627,2131,667,328,0,2248,293,160,3595,2321,154,113,162,0,8,324,206,10,0,665,280,196,300,6,94,32,0,0,260,134,8,18,0,176,16,0,6,11,42,53,16,6,0,10,0,5,0
Frontal Mid Orb R.2,10,91,22,23,254,13,1298,415,274,242,52,9,72,33,22,253,2,15096,1062,332,16932,7284,959,504,20,4822,302,500,8484,5064,498,303,97,14,55,494,438,41,37,1899,927,733,548,19,85,34,0,0,412,243,28,106,6,264,112,19,3,13,146,113,52,6,0,27,17,10,0
Frontal Mid Orb R.4,9,84,15,21,251,6,1299,295,249,239,30,6,63,27,21,253,0,15138,841,153,16825,5601,981,503,7,4758,376,317,8532,4743,288,301,67,8,29,472,411,40,16,1899,911,585,541,10,67,19,0,0,376,250,13,103,6,254,92,7,2,9,114,110,41,4,0,25,16,10,0
Frontal Mid L.6,11,102,32,23,254,22,1456,548,339,342,94,17,48,34,15,155,0,14473,1268,503,20827,9683,1102,749,52,6646,1015,1272,5459,6329,767,274,340,37,83,779,332,230,71,1884,550,642,1010,56,268,85,0,0,682,254,50,13,1,364,140,47,20,17,52,64,38,8,2,9,10,3,0
Frontal Mid L.15,23,352,144,109,2011,327,5390,3724,1346,2350,833,173,662,377,234,5742,281,86436,18196,11495,88568,74790,11102,10168,1727,29183,11045,15327,34468,47962,8676,1582,5152,1088,897,4865,10364,3232,1816,8333,7783,11684,6876,710,2327,1098,37,29,3027,5684,1301,1084,146,4417,3097,892,227,485,1517,2182,1047,604,57,888,590,288,0
Frontal Mid L.16,20,286,96,94,1458,170,5133,2580,1401,1822,457,117,399,304,209,3337,133,78696,13155,6291,84351,56219,10316,6643,679,32711,7073,8141,33455,44746,6076,1591,3573,512,935,5835,5070,2129,854,10485,5574,8102,6476,212,2275,725,5,8,4303,4358,653,419,146,3552,1809,511,140,338,985,1319,874,325,47,439,459,277,0
Putamen R.1,3,21,2,1,43,0,217,30,41,8,1,1,1,0,0,26,0,1450,65,0,3045,443,99,10,0,601,7,7,743,132,10,44,9,0,0,57,6,0,0,195,2,1,11,0,6,1,0,0,39,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Precentral L.2,14,194,24,67,1022,13,3750,462,700,1350,74,22,333,101,176,2717,2,60405,2066,331,58430,10070,5407,5248,20,19334,5021,1342,25636,27605,237,1190,602,26,128,2300,4332,878,67,6011,4956,1901,4015,3,738,74,4,0,1473,3736,110,599,28,2179,714,42,14,69,593,1578,214,81,2,401,220,293,0
Frontal Inf Oper L.3,15,237,62,43,959,82,4081,1840,980,832,245,74,249,70,58,1413,39,54952,6956,3125,64941,43287,4620,2177,306,21784,3481,4433,27066,22159,3531,1124,2228,377,637,2784,2688,325,200,7386,2663,3087,2346,188,1124,324,14,8,2063,1215,282,197,16,1847,483,92,94,110,594,415,146,70,3,205,52,41,0
Precentral L.9,21,271,114,96,852,167,5465,2836,1062,1476,701,77,477,263,199,868,56,60694,8313,5806,82376,71206,3858,2861,820,21059,4860,9936,45202,40954,8605,1205,2626,433,477,2018,3939,1114,1079,10945,8572,8125,4704,873,879,589,12,0,2798,3073,1138,390,63,2703,1872,587,68,153,1117,1343,740,203,19,561,368,242,0
Frontal Inf Oper R.2,6,107,5,10,710,2,1881,83,552,244,2,11,93,10,6,2495,0,33858,207,40,30927,1846,5142,1436,1,12976,606,23,11615,4542,10,712,226,7,31,2531,1355,192,0,2919,1131,84,1056,0,150,1,1,2,1331,116,0,228,4,700,96,0,9,4,327,85,4,22,0,43,5,1,0
Postcentral L.6,17,328,51,85,1503,45,6249,1983,3004,2281,205,53,439,220,210,2160,14,82466,8491,2555,78449,53187,13688,8615,114,51952,10373,4683,41436,57138,3848,3490,1934,216,831,13829,4671,1897,264,28261,6468,8388,19707,68,1816,277,3,3,19595,6236,277,572,82,5129,1721,236,78,146,2782,2055,539,105,29,373,452,305,0
Precentral R.10,22,336,107,124,1517,122,5541,3458,2534,2278,687,60,600,400,331,2876,8,65002,16580,5757,74127,81090,15167,7274,630,38103,6808,13029,33303,66566,12017,2562,1933,258,336,12345,5648,1586,903,19532,7942,12963,14340,799,1016,514,3,3,16436,6257,1207,607,123,4655,2549,809,39,155,2170,2343,1552,196,24,869,755,505,0
Occipital Sup L.3,23,491,143,110,1748,299,8964,6027,4269,2513,863,162,969,380,229,2488,213,101931,20942,17943,128238,160557,12176,5837,1673,72193,13379,16703,61400,101285,18829,2811,5050,1145,1437,11364,7335,2396,1657,38830,12536,19410,14255,850,3714,1265,21,4,27379,5282,1346,680,125,9913,4264,1004,271,358,6888,2260,1154,437,47,1225,532,254,0
Postcentral R.6,15,293,31,74,1377,11,5204,1304,2842,1968,113,10,405,144,187,2197,0,65028,5675,595,66361,35907,14156,7640,27,47239,8613,2633,30444,46303,2342,3123,401,21,167,13823,4336,1120,57,25437,5284,6184,17485,36,668,38,0,0,19325,5350,145,677,21,4084,1087,132,2,23,2732,1883,345,40,4,371,319,279,0
Frontal Inf Tri L.4,5,60,5,5,226,1,776,115,178,75,5,10,15,2,2,321,0,8687,346,25,11952,2033,893,199,0,3134,194,61,3503,1399,68,153,239,8,23,368,156,9,2,815,115,47,158,0,81,14,4,0,272,30,2,14,0,88,9,0,7,4,9,13,0,1,0,2,1,0,0
Frontal Inf Tri R.4,13,189,43,35,1020,49,2969,1111,711,639,128,43,216,70,39,3220,20,45690,5825,1660,47574,21934,5952,2137,118,15789,2200,2044,16333,14337,1442,958,1223,186,199,2526,2637,403,142,4141,2853,2139,1637,63,617,108,9,3,1444,716,88,407,32,1400,518,64,56,56,536,383,116,84,0,147,51,21,0
Precuneus L.4,23,307,150,103,1271,335,5296,3946,1321,1478,898,197,468,349,189,2293,210,70219,15922,12497,88382,92328,7381,3743,2025,30662,5078,11699,38963,43867,12702,1418,5079,1402,989,4414,4110,1452,1647,11018,4800,10295,4032,979,2323,1363,11,30,3762,2451,1279,435,163,2570,1915,931,204,572,1014,1000,1001,314,56,499,378,186,0
Frontal Mid R.6,11,142,33,22,605,32,1967,800,520,354,84,24,109,33,16,1015,0,26514,3276,1080,29561,14162,3124,872,104,10407,1335,1114,8087,7528,988,589,707,86,153,1527,1164,214,24,2683,1244,1039,879,47,353,56,0,0,1020,277,43,173,24,703,231,22,14,27,254,101,55,27,0,41,7,4,0
Cuneus L.2,37,626,157,509,2292,121,8115,4637,3476,7601,1784,303,4846,1564,4301,3497,8,87747,14586,4057,111000,87598,13245,19090,694,45052,20101,22042,41316,123400,24887,1419,7089,1007,1134,8965,33033,5456,2410,17913,44715,44495,22433,1641,5006,2845,92,7,11437,56989,10687,5646,284,31642,15022,2790,676,1957,22153,36237,10243,3946,205,30547,11514,25569,0
Cuneus R.1,42,582,182,679,2212,120,7450,4920,2443,9684,2148,250,4379,2624,6588,3364,2,84004,16326,4400,104321,95889,10706,24041,570,34634,24013,27785,41754,151557,31917,1303,6206,578,952,6460,33924,9662,3009,12228,37257,57910,25959,1972,4003,2764,91,2,5667,87999,13207,6175,523,23700,19526,5294,274,2221,12852,48042,18517,3707,570,28143,23928,44338,0
Cuneus R.2,39,568,107,634,2137,39,7033,2803,2527,9461,900,232,4428,2042,6158,3141,1,76938,8846,1210,99854,47577,10768,23402,120,33888,25720,11031,36655,136251,12100,1235,5248,311,634,6946,34141,7766,777,11096,37526,40362,25868,437,3928,1800,76,5,6115,87300,4023,5667,383,25910,16425,2322,432,2103,14645,47059,12145,3772,438,28458,20450,41155,0
Occipital Sup L.1,33,654,166,362,2273,117,8872,5684,4708,5906,1829,224,4445,1137,2373,3740,6,91360,17287,4862,117713,119370,15699,14659,726,59775,18992,24577,45992,115666,27024,1612,5982,794,1381,11527,27826,4831,1846,29058,40792,46082,21760,2481,4910,2374,43,0,22065,31322,8705,4371,188,34226,14587,3033,493,1042,27766,22581,7621,2303,204,24122,4788,11322,0
Cingulum Post L.1,11,222,18,37,1028,2,3344,612,2040,958,55,19,306,46,62,1502,0,37807,2168,81,46830,13063,9871,2954,1,27101,4892,1075,21696,19220,678,1639,677,13,114,7942,3777,467,14,14985,2810,1759,8281,16,471,73,0,0,14935,1566,63,485,0,3271,570,44,19,17,1642,778,69,56,0,265,64,59,0
Precuneus R.2,15,281,40,65,1217,29,4409,1450,2445,1450,146,43,474,141,139,1643,6,49412,5650,1357,59539,31327,10279,4076,68,32889,6420,2414,29837,35337,2849,1881,1221,109,397,8380,4904,1017,147,19984,4941,4643,10566,58,1225,218,4,0,17509,3153,166,786,41,4667,1594,125,64,78,2591,1448,342,124,5,497,234,173,0
Cingulum Ant L.2,3,9,3,0,8,1,36,14,2,0,0,2,0,0,0,2,0,107,9,5,254,81,3,0,0,19,0,0,70,4,0,2,11,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cingulum Ant R.1,4,15,6,0,12,4,115,41,23,0,0,2,0,0,0,2,1,510,30,37,909,371,17,0,0,182,0,0,339,61,0,16,13,4,2,6,0,0,0,87,0,0,0,0,8,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cingulum Mid L.2,4,11,5,1,6,2,54,23,4,6,2,2,0,0,0,1,0,145,9,10,996,136,1,3,1,38,9,11,121,54,4,2,9,3,0,0,0,0,0,15,0,0,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cingulum Ant R.2,3,8,3,0,6,1,22,12,1,0,0,2,0,0,0,1,0,45,6,4,154,47,1,0,0,3,0,0,26,2,0,2,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frontal Sup L.3,14,118,54,37,314,68,1053,957,289,291,191,24,119,62,43,332,29,9049,2885,1980,13672,12936,1315,290,213,3233,596,1435,3536,5238,1894,243,364,106,89,672,504,123,203,881,624,1162,371,110,172,83,0,1,463,325,183,80,3,306,252,99,6,22,85,127,82,53,1,110,52,26,0
Frontal Sup Medial R.2,13,80,31,47,113,16,475,395,141,321,97,10,112,99,74,51,0,2167,480,271,4521,3451,225,286,36,796,491,587,1209,2910,634,43,134,15,2,118,379,134,53,289,499,1266,439,53,41,26,0,1,141,474,69,56,35,182,300,83,0,18,138,227,207,34,6,99,114,59,0
Frontal Mid R.9,2,16,1,0,24,0,188,16,57,0,0,0,0,0,0,5,0,1498,24,0,2397,224,63,0,0,867,0,0,647,57,0,38,0,0,1,93,0,0,0,277,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frontal Sup L.4,13,85,43,35,112,42,630,519,161,275,139,17,96,69,36,24,9,3300,595,682,7322,5737,252,223,112,1096,536,964,1875,2896,785,47,163,62,18,91,305,170,148,395,449,979,444,73,80,58,0,0,194,280,98,57,12,255,256,88,7,20,110,124,108,34,5,67,47,15,0
Frontal Sup R.4,11,91,27,28,214,12,794,474,236,264,80,10,76,47,26,240,0,6684,1217,319,9634,6345,757,419,20,2900,439,777,2517,3697,773,136,120,25,36,460,345,87,50,694,354,814,503,44,85,31,1,0,326,252,50,35,6,266,151,55,7,6,102,88,64,26,2,44,31,8,0
Frontal Sup R.5,9,80,19,17,183,8,741,341,232,209,45,5,40,19,12,222,0,6281,824,230,10396,4900,668,348,12,2926,503,510,2380,2823,385,124,40,6,16,470,227,71,24,715,215,424,535,20,52,19,0,0,354,162,22,16,0,197,65,14,2,4,46,51,24,4,0,9,7,3,0
Frontal Sup Orb R.2,18,63,85,68,38,117,480,603,86,266,432,16,85,145,122,10,37,1824,313,1204,6808,5461,40,111,527,684,239,1496,1307,2955,1645,6,147,69,51,32,142,190,519,276,459,1283,244,412,67,122,0,0,79,421,610,11,34,173,305,275,2,25,63,205,360,27,4,59,134,148,0
Frontal Med Orb R.1,11,36,9,46,46,0,297,46,50,226,19,2,42,43,103,21,0,1275,63,0,3261,364,99,207,0,289,136,99,755,1834,17,16,44,0,0,38,146,62,0,185,332,204,293,3,21,8,0,0,40,591,14,15,0,92,41,9,0,3,20,200,80,6,2,32,79,143,0
Frontal Med Orb R.2,13,56,26,52,65,6,346,252,89,260,97,2,78,74,109,18,0,1506,302,61,3789,1823,108,200,9,598,272,316,756,2263,601,23,12,3,12,95,211,146,38,184,357,688,242,57,36,10,0,0,80,557,117,29,4,172,202,40,0,2,67,230,217,7,0,62,88,145,0
Frontal Sup Orb R.1,9,46,0,36,68,0,289,0,57,240,0,0,64,0,84,35,0,1466,0,0,3016,0,127,233,0,335,336,0,700,1560,0,16,0,0,0,42,263,0,0,185,292,0,284,0,27,0,0,0,40,569,0,24,0,114,0,0,0,0,29,271,0,0,0,59,0,126,0
Frontal Med Orb R.3,13,41,26,52,35,12,356,167,62,229,86,6,42,78,110,11,0,1419,131,108,4596,1476,60,144,22,455,166,291,967,2156,339,8,90,6,34,35,110,147,66,223,340,411,300,22,42,37,0,0,54,547,108,5,10,102,107,47,0,11,26,177,178,9,2,24,113,147,0
Frontal Inf Tri R.3,8,84,16,12,255,14,1062,314,304,184,17,10,35,20,5,257,4,10421,920,408,14944,5078,1090,391,15,5147,607,221,4907,3707,149,158,159,19,48,855,343,111,9,1517,268,346,488,4,113,17,0,2,716,92,0,20,15,233,102,2,5,6,54,26,17,9,0,5,4,0,0
Cingulum Mid L.7,15,140,44,61,434,33,2293,703,351,769,170,28,216,133,119,509,7,25474,1995,716,39583,13444,1503,1458,80,6556,2125,1928,13683,15365,913,472,710,66,151,481,1840,466,170,2654,2309,2448,1516,90,398,115,4,0,494,1650,208,198,38,843,592,134,21,84,276,611,288,78,12,254,210,128,0
Cingulum Mid L.5,5,38,6,4,97,0,657,81,103,41,9,0,15,0,1,126,0,8721,198,0,9982,1492,331,59,0,2187,67,87,5171,1207,48,163,0,0,2,171,117,0,0,891,105,30,88,3,7,0,0,0,163,15,2,7,0,70,0,0,0,0,24,3,0,0,0,4,0,0,0
Cingulum Mid L.6,8,81,8,20,261,2,1566,148,280,279,11,3,67,20,23,306,0,19927,545,57,23604,3148,1200,668,1,6077,780,163,11701,6643,70,474,89,1,33,598,440,81,5,2674,843,325,792,0,86,4,0,0,467,351,5,56,3,287,104,4,1,3,153,123,20,9,0,40,19,13,0
Cingulum Mid R.6,6,70,1,14,224,0,1448,27,243,211,0,2,54,4,16,285,0,19328,92,0,21764,798,939,507,0,5656,700,0,11321,4849,0,470,57,0,11,542,393,10,0,2543,707,85,639,0,66,0,0,0,421,262,0,45,0,251,23,0,1,2,100,94,0,6,0,29,6,9,0
Cingulum Mid R.2,4,8,5,1,6,2,21,17,1,3,2,2,0,0,0,1,0,47,9,7,327,57,1,3,1,5,0,5,20,13,4,2,9,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caudate R.2,7,43,2,19,58,0,236,19,82,89,1,2,73,8,26,34,0,956,33,0,2390,126,140,56,0,588,50,7,512,702,1,17,13,0,4,90,218,5,0,146,235,50,101,0,16,0,0,0,60,128,0,15,0,132,31,0,0,1,107,48,4,8,0,88,12,19,0
Cingulum Mid R.3,5,14,9,1,17,7,270,50,18,2,3,2,0,0,0,6,2,2629,56,56,3789,1101,21,1,3,580,0,5,3522,73,11,22,17,5,0,16,0,0,0,374,0,0,0,0,3,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cingulum Mid R.5,2,5,0,1,4,0,17,0,0,5,0,0,0,0,0,1,0,44,0,0,276,0,0,4,0,0,5,0,19,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Precentral R.9,1,4,0,0,5,0,14,0,1,0,0,0,0,0,0,2,0,53,0,0,270,0,2,0,0,2,0,0,18,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cingulum Ant L.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cingulum Ant R.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
