id,role_0,role_1,role_2,role_3,role_4,role_5,role_6,role_7,role_8,role_9,role_10,role_11,role_12,role_13,role_14,role_15,role_16,role_17,role_18,role_19,role_20,role_21,role_22,role_23,role_24,role_25,role_26,role_27,role_28,role_29,role_30,role_31,role_32,role_33,role_34,role_35,role_36,role_37,role_38,role_39,role_40,role_41,role_42,role_43,role_44,role_45,role_46,role_47,role_48,role_49,role_50,role_51,role_52,role_53,role_54,role_55,role_56,role_57,role_58,role_59,role_60,role_61,role_62,role_63,role_64,role_65,role_66
Occipital Sup L.3,15,208,55,50,492,53,3062,1476,893,718,227,37,322,102,73,483,4,23552,3415,1927,37136,30250,1885,915,186,13798,2837,2922,16018,17014,3110,431,802,131,236,1221,1721,405,232,6826,4057,3321,1964,159,443,169,14,4,2328,981,243,156,16,1842,829,158,15,58,1046,439,207,80,7,372,93,60,0
Precuneus L.6,15,201,40,65,529,36,3153,901,999,903,130,51,454,152,137,512,7,25611,2476,1019,25439,16188,2777,1444,94,14021,2602,1678,17210,17163,1170,438,1180,130,328,1395,2444,522,137,9368,6385,3029,2724,45,808,195,0,2,3510,1659,118,255,79,3138,1287,100,86,72,1700,1003,364,222,6,748,249,166,0
Cuneus L.2,22,303,72,159,973,35,3602,1957,1603,2340,475,41,992,385,645,1001,0,30156,5333,1235,29471,32911,5425,4857,119,19290,4953,6337,14430,37353,6178,986,982,87,341,4243,6898,1046,353,9081,8828,10918,8825,401,886,336,1,2,5410,8850,1250,1342,74,6635,2764,576,21,135,3798,5137,1575,203,7,2565,1205,1755,0
Cingulum Ant R.4,8,46,10,18,78,0,319,97,49,131,25,0,47,10,21,48,0,1568,157,0,2107,789,106,110,0,340,215,177,778,1053,86,35,0,0,6,35,213,21,0,165,238,136,92,10,25,0,0,0,24,155,20,33,0,116,29,0,0,0,23,80,25,0,0,35,0,15,0
Frontal Mid R.9,3,22,3,0,34,1,173,34,45,0,0,5,0,0,0,10,0,773,39,12,1229,319,68,0,0,456,0,0,422,59,0,19,52,5,15,62,0,0,0,158,0,0,0,0,23,0,0,0,40,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
Frontal Med Orb L.1,13,58,35,43,67,19,217,339,70,193,130,10,72,68,69,16,0,806,395,239,1361,2071,110,123,44,393,228,455,324,1260,763,22,106,24,5,63,161,96,88,104,131,732,137,86,38,44,0,0,45,286,144,26,14,81,136,59,1,20,48,142,142,11,1,57,72,65,0
Frontal Sup Orb L.2,10,62,19,26,78,5,240,229,105,187,49,5,66,39,27,18,0,888,258,83,1360,1530,152,135,6,396,335,289,337,1172,284,22,60,3,13,60,215,89,23,139,127,501,210,18,30,20,0,0,101,168,28,28,0,157,123,30,1,8,71,98,69,7,6,44,14,16,0
Frontal Sup Orb R.2,13,51,38,40,44,23,228,284,57,194,137,8,59,75,51,1,0,763,222,248,1314,1760,76,107,53,191,205,594,427,1311,496,8,87,9,26,19,131,111,112,110,108,601,165,81,29,55,0,0,27,247,126,14,12,60,137,109,5,16,53,120,120,3,8,50,56,38,0
Cingulum Ant L.4,9,29,4,32,34,0,153,28,33,128,4,0,38,20,60,7,0,523,48,0,723,160,59,99,0,154,54,8,202,744,14,25,0,0,0,21,105,20,0,92,146,110,108,1,4,0,0,0,10,243,0,10,0,58,40,0,0,0,30,111,20,0,0,35,40,65,0
Frontal Med Orb R.1,9,29,4,32,34,0,153,28,33,128,4,0,38,20,60,7,0,523,48,0,723,160,59,99,0,154,54,8,202,744,14,25,0,0,0,21,105,20,0,92,146,110,108,1,4,0,0,0,10,243,0,10,0,58,40,0,0,0,30,111,20,0,0,35,40,65,0
Frontal Med Orb R.2,15,60,57,48,74,71,238,495,69,173,218,16,70,92,74,33,21,924,651,846,1488,2906,122,94,247,365,145,646,396,1358,1178,18,144,76,29,76,129,80,256,107,135,908,108,123,56,79,0,0,39,245,239,30,18,66,160,103,2,25,54,117,195,10,3,51,93,67,0
Frontal Sup Orb R.1,11,30,15,40,30,2,156,81,28,141,39,3,36,51,73,6,0,475,76,14,839,451,29,85,1,152,67,102,228,882,110,19,24,2,3,20,103,65,12,68,112,251,110,10,16,10,0,0,7,283,34,11,2,56,75,26,0,3,15,87,92,9,0,34,77,76,0
Frontal Med Orb R.3,12,28,20,46,21,2,155,94,24,160,61,0,27,72,85,2,0,421,67,14,844,532,16,80,1,143,108,180,248,1017,146,7,0,0,3,14,72,111,14,63,86,322,115,24,23,0,0,0,5,336,56,6,2,47,75,56,0,0,7,86,143,0,3,22,109,87,0
Fusiform R.2,3,25,2,1,60,0,199,20,57,12,1,4,5,0,0,56,0,1330,41,0,1378,175,161,15,0,525,23,10,435,110,0,68,35,0,4,102,39,0,0,156,31,4,19,0,30,2,0,0,52,0,0,3,0,21,0,0,2,1,7,0,0,0,0,0,0,0,0
Precentral R.9,3,70,2,1,519,0,1082,72,608,36,1,0,16,0,0,1452,0,17305,519,0,9242,1220,4598,155,0,10086,231,36,5250,995,2,1106,0,0,0,3114,306,0,0,5003,123,16,155,0,89,0,0,0,2936,0,0,29,0,270,0,0,0,0,91,0,0,0,0,0,0,0,0
Frontal Mid R.7,8,70,13,15,204,7,725,176,126,188,19,18,45,19,11,251,0,6360,360,101,7408,2265,490,462,11,1781,466,180,1784,2147,109,150,334,34,22,233,348,113,6,404,405,236,264,3,107,28,0,0,93,134,6,45,7,162,76,4,6,21,48,71,23,14,0,12,7,3,0
Occipital Sup L.1,23,288,100,153,799,92,3513,2416,1435,2172,691,52,822,442,546,768,10,24578,6097,3016,31873,40320,4015,4116,433,17203,4713,8718,15907,38394,8190,987,1056,204,316,3493,4733,1923,826,9257,7780,11660,8721,652,743,474,3,2,4814,7201,1702,914,108,5462,2740,885,13,156,2968,3987,1818,157,72,1934,998,1351,0
Cuneus R.1,21,289,62,148,923,26,3534,1692,1527,2218,386,31,904,328,590,993,0,29074,4523,906,29828,29472,5271,4740,78,18536,4655,5316,14842,35145,4872,987,779,57,310,3888,6288,873,242,9234,8258,9586,8642,311,738,251,1,2,5215,8245,975,1183,70,6136,2152,400,8,111,3441,4812,1339,128,7,2249,973,1590,0
Cuneus R.2,22,274,62,169,694,44,3610,1417,1388,2457,329,49,891,450,717,647,6,25567,3224,1332,29085,23462,3476,4311,142,16343,6026,3870,16066,37156,3645,764,1086,127,458,2864,5183,2064,389,9272,9190,8650,9266,117,1063,362,5,4,4909,10056,680,594,139,6583,3304,482,28,152,3182,5234,1717,271,23,2246,1627,1993,0
Occipital Mid R.5,19,274,106,65,976,202,3129,2749,1460,1057,512,119,444,172,83,1168,118,27598,8794,6995,34624,46895,6503,2431,940,16489,3016,7599,14145,26783,6149,676,2518,662,442,5030,3769,784,825,6938,3102,6296,4517,483,1292,558,6,21,5472,1363,528,424,55,3080,1301,410,129,254,1670,603,326,273,12,506,121,58,0
Precuneus R.4,16,171,69,51,496,80,1665,1378,417,583,314,71,231,98,68,474,20,14451,3818,2199,21296,19855,1596,942,320,5092,1569,3086,6372,9116,3106,246,1046,242,419,709,1500,312,295,1657,1405,2721,935,309,585,383,2,4,434,756,361,233,25,719,524,171,47,164,389,352,191,75,8,202,74,46,0
Precuneus R.2,8,93,5,23,299,0,1078,87,325,358,7,0,103,16,33,300,0,9561,318,0,11692,1283,1287,810,0,4144,1462,107,4811,4784,22,369,0,0,8,665,723,101,0,2208,737,235,1082,0,66,0,0,0,641,550,4,121,0,424,102,3,0,0,207,218,17,0,0,88,20,26,0
Cingulum Mid L.5,5,28,7,3,26,2,398,77,62,23,7,1,5,1,0,2,0,2285,73,39,5714,1258,45,10,1,1058,37,49,2325,536,31,43,20,1,10,59,19,0,2,424,26,23,36,2,9,2,0,0,76,0,0,0,0,25,5,0,0,0,4,0,0,0,0,0,0,0,0
Cingulum Mid L.6,8,60,14,14,122,3,796,209,164,121,29,0,45,17,7,77,0,5807,432,69,9847,3578,390,152,2,2375,113,239,4118,2355,207,185,0,0,1,262,152,37,11,855,376,286,247,9,16,0,0,0,222,48,10,59,0,147,68,20,0,0,88,36,13,0,0,19,4,1,0
Cingulum Mid R.7,13,111,40,38,272,42,1129,635,275,393,118,31,121,78,48,229,10,9001,1518,925,13707,9045,881,580,109,3244,867,1167,4006,5557,879,228,473,105,104,424,696,174,118,1030,696,1245,728,56,256,71,0,2,341,535,84,71,44,411,305,57,28,63,196,216,136,65,1,90,70,30,0
Cingulum Post L.1,4,53,0,6,194,0,583,0,196,97,0,0,31,0,4,177,0,5464,0,0,6316,0,976,246,0,2309,303,0,2350,1172,0,178,0,0,0,426,284,0,0,1031,184,0,285,0,15,0,0,0,343,74,0,26,0,179,0,0,0,0,62,23,0,0,0,13,0,1,0
Cingulum Mid R.6,5,45,3,7,85,0,646,65,132,79,2,0,18,5,3,31,0,4900,132,0,8261,1246,254,113,0,2007,170,16,3746,1493,23,153,0,0,2,235,67,7,0,738,150,99,173,0,8,0,0,0,196,36,0,14,0,80,21,1,0,0,30,14,2,0,0,2,2,0,0
Rectus L.1,1,4,0,0,1,0,24,0,5,0,0,0,0,0,0,0,0,41,0,0,167,0,0,0,0,37,0,0,35,0,0,0,0,0,0,2,0,0,0,12,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rectus R.1,5,24,5,5,30,1,167,35,35,37,5,0,12,2,2,11,0,805,39,11,1223,276,40,31,0,270,72,37,342,358,0,11,0,0,3,31,44,4,2,111,36,25,39,0,1,0,0,0,23,16,2,3,0,32,9,0,0,0,8,6,0,0,0,3,1,0,0
Cingulum Ant L.5,7,27,0,21,20,0,137,0,40,76,0,0,43,0,35,0,0,343,0,0,748,0,40,50,0,221,12,0,152,370,0,3,0,0,0,15,50,0,0,78,186,0,76,0,2,0,0,0,29,110,0,10,0,76,0,0,0,0,44,80,0,0,0,45,0,35,0
Caudate R.2,7,27,0,21,20,0,137,0,40,76,0,0,43,0,35,0,0,343,0,0,748,0,40,50,0,221,12,0,152,370,0,3,0,0,0,15,50,0,0,78,186,0,76,0,2,0,0,0,29,110,0,10,0,76,0,0,0,0,44,80,0,0,0,45,0,35,0
Cingulum Mid L.2,3,10,2,1,6,0,95,13,6,7,1,0,0,0,0,0,0,409,8,0,1691,117,4,4,0,77,11,7,521,99,3,6,0,0,0,1,0,0,0,44,0,0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cingulum Mid R.2,4,3,5,1,0,2,9,8,1,1,2,0,0,0,0,0,0,4,0,5,162,27,0,0,1,7,0,2,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cingulum Ant R.2,1,3,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,5,0,0,9,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cingulum Mid R.3,3,4,2,1,1,0,70,6,1,2,1,0,0,0,0,0,0,521,1,0,1087,142,0,1,0,36,0,2,608,4,2,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cingulum Mid R.5,2,3,0,1,1,0,4,0,0,3,0,0,0,0,0,0,0,2,0,0,75,0,0,1,0,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cingulum Ant L.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cingulum Ant R.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
